x Xe ne tau dtaudx ddtauddx g dgdx ddgddx 
-0.234323 0.000167268 8.51067e-05 1.22347e-07 -6.77931e-07 1.04574e-05 6.77931e-07 -5.25524e-06 0.000210005 
-0.233223 0.000167268 8.48261e-05 1.21605e-07 -6.73727e-07 -2.81547e-06 6.73727e-07 -1.068e-06 0.00740241 
-0.232123 0.000167268 8.45464e-05 1.20863e-07 -6.74833e-07 8.04419e-07 6.74833e-07 1.08083e-06 -0.00349584 
-0.231023 0.000167267 8.42677e-05 1.20121e-07 -6.74612e-07 -4.0221e-07 6.74612e-07 -8.42073e-07 -2.46383e-09 
-0.229923 0.000167267 8.39898e-05 1.19378e-07 -6.74391e-07 8.04419e-07 6.74391e-07 1.08083e-06 0.00349585 
-0.228823 0.000167267 8.37129e-05 1.18636e-07 -6.75497e-07 -2.81547e-06 6.75497e-07 -1.06801e-06 -0.00740244 
-0.227723 0.000167266 8.3437e-05 1.17894e-07 -6.71294e-07 1.04575e-05 6.71294e-07 -5.25521e-06 -0.000209905 
-0.226623 0.000167266 8.31619e-05 1.17159e-07 -6.6716e-07 -2.94242e-06 6.6716e-07 -6.46656e-07 0.00858826 
-0.225523 0.000167266 8.28877e-05 1.16424e-07 -6.68057e-07 1.31224e-06 6.68057e-07 -9.85426e-07 -0.00920415 
-0.224422 0.000167265 8.26144e-05 1.15691e-07 -6.63643e-07 6.71146e-06 6.63643e-07 -5.0019e-06 0.0019022 
-0.223322 0.000167265 8.23421e-05 1.14964e-07 -6.60559e-07 -1.10412e-06 6.60559e-07 5.46485e-07 0.00818476 
-0.222222 0.000167265 8.20706e-05 1.14236e-07 -6.62429e-07 -2.29496e-06 6.62428e-07 -4.96412e-07 -0.0100807 
-0.221122 0.000167264 8.18e-05 1.13509e-07 -6.58034e-07 1.0284e-05 6.58034e-07 -5.44571e-06 0.00108291 
-0.220022 0.000167264 8.15303e-05 1.12788e-07 -6.53901e-07 -2.76898e-06 6.539e-07 -9.76703e-07 0.00704175 
-0.218922 0.000167264 8.12615e-05 1.12068e-07 -6.54988e-07 7.91963e-07 6.54988e-07 1.04558e-06 -0.00336524 
-0.217822 0.000167263 8.09936e-05 1.11348e-07 -6.54772e-07 -3.98872e-07 6.54772e-07 -8.29738e-07 -4.40991e-05 
-0.216722 0.000167263 8.07266e-05 1.10627e-07 -6.54549e-07 8.03525e-07 6.54549e-07 1.07675e-06 0.0035101 
-0.215622 0.000167263 8.04605e-05 1.09907e-07 -6.55656e-07 -2.81523e-06 6.55656e-07 -1.0667e-06 -0.00740691 
-0.214521 0.000167262 8.01952e-05 1.09187e-07 -6.51452e-07 1.04574e-05 6.51452e-07 -5.25562e-06 -0.000208532 
-0.213421 0.000167262 7.99308e-05 1.08474e-07 -6.47318e-07 -2.9424e-06 6.47318e-07 -6.46532e-07 0.00858785 
-0.212321 0.000167262 7.96673e-05 1.07761e-07 -6.48215e-07 1.31223e-06 6.48215e-07 -9.85466e-07 -0.00920403 
-0.211221 0.000167261 7.94047e-05 1.07049e-07 -6.43802e-07 6.71146e-06 6.43802e-07 -5.00188e-06 0.0019022 
-0.210121 0.000167261 7.91429e-05 1.06344e-07 -6.40717e-07 -1.10413e-06 6.40717e-07 5.46445e-07 0.00818465 
-0.209021 0.000167261 7.8882e-05 1.05638e-07 -6.42587e-07 -2.29494e-06 6.42587e-07 -4.96288e-07 -0.0100803 
-0.207921 0.000167261 7.86219e-05 1.04932e-07 -6.38193e-07 1.02839e-05 6.38193e-07 -5.44612e-06 0.00108154 
-0.206821 0.00016726 7.83627e-05 1.04234e-07 -6.34059e-07 -2.76874e-06 6.34059e-07 -9.75402e-07 0.00704622 
-0.205721 0.00016726 7.81044e-05 1.03535e-07 -6.35147e-07 7.91069e-07 6.35147e-07 1.0415e-06 -0.00337949 
-0.20462 0.00016726 7.78469e-05 1.02837e-07 -6.34929e-07 -3.95535e-07 6.34929e-07 -8.17402e-07 7.05933e-10 
-0.20352 0.000167259 7.75902e-05 1.02138e-07 -6.34712e-07 7.91069e-07 6.34712e-07 1.0415e-06 0.00337949 
-0.20242 0.000167259 7.73344e-05 1.0144e-07 -6.35799e-07 -2.76874e-06 6.35799e-07 -9.75399e-07 -0.00704622 
-0.20132 0.000167259 7.70795e-05 1.00741e-07 -6.31666e-07 1.02839e-05 6.31666e-07 -5.44613e-06 -0.00108157 
-0.20022 0.000167258 7.68253e-05 1.0005e-07 -6.27271e-07 -2.29494e-06 6.27271e-07 -4.96257e-07 0.0100804 
-0.19912 0.000167258 7.65721e-05 9.93587e-08 -6.29141e-07 -1.10414e-06 6.29141e-07 5.46342e-07 -0.00818499 
-0.19802 0.000167258 7.63196e-05 9.86674e-08 -6.26057e-07 6.7115e-06 6.26057e-07 -5.00153e-06 -0.00190105 
-0.19692 0.000167257 7.6068e-05 9.79817e-08 -6.21643e-07 1.31206e-06 6.21643e-07 -9.86596e-07 0.0092002 
-0.19582 0.000167257 7.58172e-05 9.72977e-08 -6.2254e-07 -2.94176e-06 6.2254e-07 -6.4287e-07 -0.00857531 
-0.194719 0.000167257 7.55673e-05 9.66138e-08 -6.18407e-07 1.0455e-05 6.18407e-07 -5.26721e-06 0.000168268 
-0.193619 0.000167256 7.53182e-05 9.59371e-08 -6.142e-07 -2.80628e-06 6.142e-07 -1.03121e-06 0.00753277 
-0.192519 0.000167256 7.50699e-05 9.52605e-08 -6.1532e-07 7.70125e-07 6.1532e-07 9.7321e-07 -0.00388874 
-0.191419 0.000167256 7.48224e-05 9.45838e-08 -6.15047e-07 -2.7422e-07 6.15047e-07 -5.51255e-07 0.00111726 
-0.190319 0.000167255 7.45757e-05 9.39071e-08 -6.15018e-07 3.26756e-07 6.15018e-07 4.09151e-07 0.000628755 
-0.189219 0.000167255 7.43298e-05 9.32305e-08 -6.15406e-07 -1.0328e-06 6.15406e-07 -1.05079e-07 -0.00156363 
-0.188119 0.000167255 7.40848e-05 9.25538e-08 -6.13882e-07 3.80446e-06 6.13882e-07 -3.08724e-06 -0.00385795 
-0.187019 0.000167255 7.38406e-05 9.18808e-08 -6.09671e-07 3.85093e-06 6.09671e-07 -3.18651e-06 0.00367749 
-0.185919 0.000167254 7.35971e-05 9.12114e-08 -6.08198e-07 -1.17221e-06 6.08198e-07 3.32114e-07 0.00271936 
-0.184818 0.000167254 7.33545e-05 9.0542e-08 -6.08381e-07 8.37896e-07 6.08381e-07 -1.65856e-06 -0.00633841 
-0.183718 0.000167254 7.31127e-05 8.98744e-08 -6.04159e-07 6.8386e-06 6.04159e-07 -4.71114e-06 0.000788834 
-0.182618 0.000167253 7.28716e-05 8.92123e-08 -6.01024e-07 -1.13836e-06 6.01023e-07 4.38011e-07 0.00857232 
-0.181518 0.000167253 7.26314e-05 8.85502e-08 -6.02907e-07 -2.28518e-06 6.02907e-07 -4.55972e-07 -0.0101976 
-0.180418 0.000167253 7.2392e-05 8.78881e-08 -5.9851e-07 1.02791e-05 5.9851e-07 -5.46965e-06 0.00108272 
-0.179318 0.000167252 7.21533e-05 8.72333e-08 -5.94373e-07 -2.75914e-06 5.94373e-07 -9.3614e-07 0.00715919 
-0.178218 0.000167252 7.19154e-05 8.65784e-08 -5.95474e-07 7.57493e-07 5.95474e-07 9.36797e-07 -0.00375419 
-0.177118 0.000167252 7.16783e-05 8.59236e-08 -5.95207e-07 -2.70836e-07 5.95206e-07 -5.38567e-07 0.00107198 
-0.176018 0.000167251 7.1442e-05 8.52688e-08 -5.95176e-07 3.25849e-07 5.95176e-07 4.04966e-07 0.000643361 
-0.174917 0.000167251 7.12065e-05 8.46139e-08 -5.95565e-07 -1.03256e-06 5.95565e-07 -1.03747e-07 -0.0015682 
-0.173817 0.000167251 7.09718e-05 8.39591e-08 -5.9404e-07 3.80439e-06 5.9404e-07 -3.08766e-06 -0.00385654 
-0.172717 0.000167251 7.07378e-05 8.33079e-08 -5.89829e-07 3.85094e-06 5.89829e-07 -3.18638e-06 0.00367706 
-0.171617 0.00016725 7.05046e-05 8.26603e-08 -5.88356e-07 -1.17221e-06 5.88356e-07 3.32076e-07 0.00271949 
-0.170517 0.00016725 7.02722e-05 8.20128e-08 -5.8854e-07 8.37898e-07 5.8854e-07 -1.65855e-06 -0.00633845 
-0.169417 0.00016725 7.00405e-05 8.1367e-08 -5.84317e-07 6.8386e-06 5.84317e-07 -4.71114e-06 0.000788845 
-0.168317 0.000167249 6.98096e-05 8.07267e-08 -5.81182e-07 -1.13836e-06 5.81182e-07 4.38012e-07 0.00857232 
-0.167217 0.000167249 6.95795e-05 8.00865e-08 -5.83065e-07 -2.28518e-06 5.83065e-07 -4.55973e-07 -0.0101976 
-0.166117 0.000167249 6.93501e-05 7.94462e-08 -5.78668e-07 1.02791e-05 5.78668e-07 -5.46964e-06 0.00108273 
-0.165017 0.000167248 6.91215e-05 7.88132e-08 -5.74532e-07 -2.75914e-06 5.74532e-07 -9.36149e-07 0.00715916 
-0.163916 0.000167248 6.88936e-05 7.81802e-08 -5.75633e-07 7.57497e-07 5.75633e-07 9.36828e-07 -0.00375409 
-0.162816 0.000167248 6.86665e-05 7.75472e-08 -5.75365e-07 -2.70848e-07 5.75365e-07 -5.38672e-07 0.00107163 
-0.161716 0.000167248 6.84401e-05 7.69141e-08 -5.75335e-07 3.25896e-07 5.75335e-07 4.05318e-07 0.000644542 
-0.160616 0.000167247 6.82145e-05 7.62811e-08 -5.75724e-07 -1.03274e-06 5.75723e-07 -1.04908e-07 -0.00157213 
-0.159516 0.000167247 6.79896e-05 7.56481e-08 -5.74199e-07 3.80505e-06 5.74199e-07 -3.08389e-06 -0.00384366 
-0.158416 0.000167247 6.77655e-05 7.50188e-08 -5.69989e-07 3.8485e-06 5.69989e-07 -3.19831e-06 0.00363565 
-0.157316 0.000167246 6.75421e-05 7.4393e-08 -5.68512e-07 -1.16309e-06 5.68512e-07 3.687e-07 0.00284918 
-0.156216 0.000167246 6.73194e-05 7.37673e-08 -5.68709e-07 8.03855e-07 5.68709e-07 -1.76575e-06 -0.00672961 
-0.155116 0.000167246 6.70975e-05 7.31434e-08 -5.64436e-07 6.96565e-06 5.64435e-07 -4.42109e-06 0.00190221 
-0.154015 0.000167246 6.68763e-05 7.25249e-08 -5.61491e-07 -1.61251e-06 5.61491e-07 -2.3385e-07 0.00571019 
-0.152915 0.000167245 6.66558e-05 7.19065e-08 -5.62662e-07 -5.15624e-07 5.62662e-07 5.18974e-07 -0.00434156 
-0.151815 0.000167245 6.64361e-05 7.1288e-08 -5.60924e-07 3.675e-06 5.60924e-07 -3.38891e-06 -0.00276298 
-0.150715 0.000167245 6.62171e-05 7.06732e-08 -5.56784e-07 3.85158e-06 5.56784e-07 -2.99225e-06 0.00348412 
-0.149615 0.000167244 6.59988e-05 7.0062e-08 -5.5524e-07 -1.04536e-06 5.5524e-07 -1.41288e-07 0.00169892 
-0.148515 0.000167244 6.57812e-05 6.94508e-08 -5.55634e-07 3.29876e-07 5.55634e-07 4.2131e-07 -0.000676118 
-0.147415 0.000167244 6.55643e-05 6.88397e-08 -5.55603e-07 -2.74139e-07 5.55603e-07 -5.54322e-07 -0.00109758 
-0.146315 0.000167243 6.53482e-05 6.82285e-08 -5.55332e-07 7.66679e-07 5.55332e-07 9.73563e-07 0.00387527 
-0.145215 0.000167243 6.51328e-05 6.76173e-08 -5.56446e-07 -2.79258e-06 5.56446e-07 -1.03989e-06 -0.00753573 
-0.144114 0.000167243 6.49181e-05 6.70061e-08 -5.5226e-07 1.04036e-05 5.5226e-07 -5.19174e-06 -1.23256e-05 
-0.143014 0.000167243 6.47041e-05 6.64022e-08 -5.4805e-07 -2.75004e-06 5.4805e-07 -1.09014e-06 0.00746903 
-0.141914 0.000167242 6.44907e-05 6.57983e-08 -5.49235e-07 5.96521e-07 5.49235e-07 1.30218e-06 -0.00311979 
-0.140814 0.000167242 6.42781e-05 6.51944e-08 -5.48706e-07 3.63956e-07 5.48706e-07 -2.32902e-06 -0.00348174 
-0.139714 0.000167242 6.40662e-05 6.45923e-08 -5.44675e-07 6.96563e-06 5.44675e-07 -4.42119e-06 -0.000321823 
-0.138614 0.000167241 6.3855e-05 6.39957e-08 -5.41488e-07 -1.17256e-06 5.41488e-07 3.29789e-07 0.0089591 
-0.137514 0.000167241 6.36445e-05 6.33991e-08 -5.43385e-07 -2.2754e-06 5.43385e-07 -4.15634e-07 -0.0103143 
-0.136414 0.000167241 6.34347e-05 6.28024e-08 -5.38985e-07 1.02742e-05 5.38985e-07 -5.49346e-06 0.00108279 
-0.135314 0.000167241 6.32256e-05 6.22131e-08 -5.34846e-07 -2.74938e-06 5.34846e-07 -8.95855e-07 0.00727566 
-0.134213 0.00016724 6.30172e-05 6.16237e-08 -5.3596e-07 7.23358e-07 5.3596e-07 8.28736e-07 -0.00414035 
-0.133113 0.00016724 6.28095e-05 6.10344e-08 -5.35642e-07 -1.44049e-07 5.35642e-07 -2.49012e-07 0.00218101 
-0.132013 0.00016724 6.26024e-05 6.0445e-08 -5.35802e-07 -1.47163e-07 5.35802e-07 -2.64831e-07 -0.00220976 
-0.130913 0.000167239 6.2396e-05 5.98557e-08 -5.3548e-07 7.327e-07 5.3548e-07 8.66849e-07 0.00426716 
-0.129813 0.000167239 6.21903e-05 5.92663e-08 -5.36608e-07 -2.78364e-06 5.36608e-07 -1.00447e-06 -0.00766921 
-0.128713 0.000167239 6.19853e-05 5.8677e-08 -5.32417e-07 1.04018e-05 5.32417e-07 -5.19989e-06 4.19215e-05 
-0.127613 0.000167239 6.1781e-05 5.80949e-08 -5.2821e-07 -2.75183e-06 5.2821e-07 -1.0983e-06 0.00741478 
-0.126513 0.000167238 6.15773e-05 5.75128e-08 -5.2939e-07 6.05463e-07 5.2939e-07 1.33761e-06 -0.00298631 
-0.125413 0.000167238 6.13743e-05 5.69307e-08 -5.28876e-07 3.29976e-07 5.28876e-07 -2.43574e-06 -0.00387363 
-0.124312 0.000167238 6.1172e-05 5.63505e-08 -5.24793e-07 7.09261e-06 5.24793e-07 -4.1317e-06 0.000790365 
-0.123212 0.000167238 6.09703e-05 5.57757e-08 -5.21797e-07 -1.64648e-06 5.21797e-07 -3.40537e-07 0.00610197 
-0.122112 0.000167237 6.07694e-05 5.52009e-08 -5.22981e-07 -5.06681e-07 5.22981e-07 5.54401e-07 -0.00447497 
-0.121012 0.000167237 6.0569e-05 5.46261e-08 -5.2124e-07 3.67321e-06 5.2124e-07 -3.39711e-06 -0.00270887 
-0.119912 0.000167237 6.03694e-05 5.40549e-08 -5.17102e-07 3.84981e-06 5.17102e-07 -3.00028e-06 0.0034303 
-0.118812 0.000167236 6.01703e-05 5.34874e-08 -5.15554e-07 -1.03649e-06 5.15554e-07 -1.06277e-07 0.001831 
-0.117712 0.000167236 5.9972e-05 5.29199e-08 -5.15961e-07 2.96139e-07 5.15961e-07 3.15928e-07 -0.00106343 
-0.116612 0.000167236 5.97743e-05 5.23523e-08 -5.1588e-07 -1.4807e-07 5.1588e-07 -2.69016e-07 -1.43742e-11 
-0.115512 0.000167236 5.95773e-05 5.17848e-08 -5.15799e-07 2.96139e-07 5.15798e-07 3.15928e-07 0.00106343 
-0.114411 0.000167235 5.93809e-05 5.12173e-08 -5.16206e-07 -1.03649e-06 5.16206e-07 -1.06277e-07 -0.001831 
-0.113311 0.000167235 5.91851e-05 5.06498e-08 -5.14658e-07 3.84981e-06 5.14658e-07 -3.00028e-06 -0.0034303 
-0.112211 0.000167235 5.899e-05 5.00859e-08 -5.1052e-07 3.67321e-06 5.1052e-07 -3.39711e-06 0.00270887 
-0.111111 0.000167235 5.87955e-05 4.95256e-08 -5.08778e-07 -5.06681e-07 5.08778e-07 5.54403e-07 0.00447498 
-0.110011 0.000167234 5.86017e-05 4.89654e-08 -5.09963e-07 -1.64648e-06 5.09963e-07 -3.40545e-07 -0.006102 
-0.108911 0.000167234 5.84085e-05 4.84051e-08 -5.06967e-07 7.09261e-06 5.06967e-07 -4.13167e-06 -0.000790266 
-0.107811 0.000167234 5.8216e-05 4.78503e-08 -5.02884e-07 3.29964e-07 5.02884e-07 -2.43584e-06 0.00387329 
-0.106711 0.000167233 5.80241e-05 4.72974e-08 -5.0237e-07 6.05508e-07 5.0237e-07 1.33794e-06 0.00298745 
-0.105611 0.000167233 5.78328e-05 4.67444e-08 -5.0355e-07 -2.752e-06 5.0355e-07 -1.09941e-06 -0.00741857 
-0.10451 0.000167233 5.76422e-05 4.61914e-08 -4.99342e-07 1.04025e-05 4.99342e-07 -5.19628e-06 -2.95269e-05 
-0.10341 0.000167233 5.74522e-05 4.56457e-08 -4.95153e-07 -2.78601e-06 4.95153e-07 -1.01591e-06 0.00762944 
-0.10231 0.000167232 5.72628e-05 4.51e-08 -4.96277e-07 7.41576e-07 4.96277e-07 9.0186e-07 -0.00414294 
-0.10121 0.000167232 5.7074e-05 4.45543e-08 -4.95969e-07 -1.80292e-07 4.95969e-07 -3.66803e-07 0.00183651 
-0.10011 0.000167232 5.68859e-05 4.40086e-08 -4.96079e-07 -2.04104e-08 4.96079e-07 2.44775e-08 -0.00112516 
-0.0990099 0.000167232 5.66983e-05 4.34629e-08 -4.95946e-07 2.61933e-07 4.95946e-07 2.07663e-07 0.00145819 
-0.0979098 0.000167231 5.65114e-05 4.29172e-08 -4.96367e-07 -1.02732e-06 4.96367e-07 -6.93299e-08 -0.00196177 
-0.0968097 0.000167231 5.63251e-05 4.23715e-08 -4.94816e-07 3.84735e-06 4.94816e-07 -3.01231e-06 -0.00338856 
-0.0957096 0.000167231 5.61395e-05 4.18295e-08 -4.90679e-07 3.67387e-06 4.90679e-07 -3.39332e-06 0.00269589 
-0.0946095 0.000167231 5.59544e-05 4.12911e-08 -4.88937e-07 -5.06857e-07 4.88937e-07 5.53237e-07 0.00447895 
-0.0935094 0.00016723 5.577e-05 4.07526e-08 -4.90121e-07 -1.64644e-06 4.90121e-07 -3.402e-07 -0.00610322 
-0.0924092 0.00016723 5.55861e-05 4.02142e-08 -4.87126e-07 7.0926e-06 4.87126e-07 -4.13174e-06 -0.000789808 
-0.0913091 0.00016723 5.54029e-05 3.96813e-08 -4.83043e-07 3.29955e-07 4.83043e-07 -2.43591e-06 0.00387283 
-0.090209 0.00016723 5.52202e-05 3.91501e-08 -4.82528e-07 6.05555e-07 4.82528e-07 1.33829e-06 0.00298867 
-0.0891089 0.000167229 5.50382e-05 3.8619e-08 -4.83709e-07 -2.75217e-06 4.83709e-07 -1.10058e-06 -0.00742253 
-0.0880088 0.000167229 5.48568e-05 3.80878e-08 -4.795e-07 1.04031e-05 4.795e-07 -5.19248e-06 -1.65456e-05 
-0.0869087 0.000167229 5.4676e-05 3.7564e-08 -4.75312e-07 -2.78847e-06 4.75312e-07 -1.02793e-06 0.0075877 
-0.0858086 0.000167228 5.44957e-05 3.70401e-08 -4.76433e-07 7.50742e-07 4.76433e-07 9.3881e-07 -0.00401216 
-0.0847085 0.000167228 5.43161e-05 3.65162e-08 -4.76138e-07 -2.14499e-07 4.76138e-07 -4.75076e-07 0.00144171 
-0.0836084 0.000167228 5.4137e-05 3.59923e-08 -4.76197e-07 1.07252e-07 4.76197e-07 3.18002e-07 1.03184e-07 
-0.0825083 0.000167228 5.39586e-05 3.54685e-08 -4.76256e-07 -2.1451e-07 4.76256e-07 -4.75172e-07 -0.00144209 
-0.0814081 0.000167227 5.37807e-05 3.49446e-08 -4.75961e-07 7.50789e-07 4.75961e-07 9.39158e-07 0.00401335 
-0.080308 0.000167227 5.36034e-05 3.44207e-08 -4.77082e-07 -2.78865e-06 4.77082e-07 -1.02909e-06 -0.00759163 
-0.0792079 0.000167227 5.34267e-05 3.38969e-08 -4.72893e-07 1.04038e-05 4.72893e-07 -5.18872e-06 2.94219e-05 
-0.0781078 0.000167227 5.32506e-05 3.33803e-08 -4.68686e-07 -2.75462e-06 4.68686e-07 -1.1125e-06 0.00738114 
-0.0770077 0.000167226 5.30751e-05 3.28637e-08 -4.69863e-07 6.14673e-07 4.69863e-07 1.37489e-06 -0.00285907 
-0.0759076 0.000167226 5.29001e-05 3.23471e-08 -4.69362e-07 2.95923e-07 4.69362e-07 -2.54303e-06 -0.0042637 
-0.0748075 0.000167226 5.27257e-05 3.18323e-08 -4.65228e-07 7.21961e-06 4.65228e-07 -3.84198e-06 0.0019022 
-0.0737074 0.000167226 5.25519e-05 3.1323e-08 -4.62423e-07 -2.12044e-06 4.62423e-07 -1.01111e-06 0.00324431 
-0.0726073 0.000167225 5.23787e-05 3.08137e-08 -4.62895e-07 1.26214e-06 4.62895e-07 1.52513e-06 0.00136658 
-0.0715072 0.000167225 5.2206e-05 3.03044e-08 -4.63812e-07 -2.9281e-06 4.63811e-07 -1.30301e-06 -0.00650814 
-0.070407 0.000167225 5.20339e-05 2.9795e-08 -4.59674e-07 1.04503e-05 4.59674e-07 -5.09742e-06 -0.00039011 
-0.0693069 0.000167225 5.18624e-05 2.9293e-08 -4.55466e-07 -2.8011e-06 4.55466e-07 -1.06435e-06 0.00772224 
-0.0682068 0.000167224 5.16915e-05 2.8791e-08 -4.56592e-07 7.54127e-07 4.56592e-07 9.51497e-07 -0.00405744 
-0.0671067 0.000167224 5.15211e-05 2.82889e-08 -4.56296e-07 -2.15406e-07 4.56296e-07 -4.79261e-07 0.00145632 
-0.0660066 0.000167224 5.13512e-05 2.77869e-08 -4.56355e-07 1.07495e-07 4.56355e-07 3.19334e-07 -4.47308e-06 
-0.0649065 0.000167224 5.1182e-05 2.72848e-08 -4.56414e-07 -2.14575e-07 4.56414e-07 -4.75586e-07 -0.00144069 
-0.0638064 0.000167223 5.10132e-05 2.67828e-08 -4.56119e-07 7.50806e-07 4.56119e-07 9.39284e-07 0.00401292 
-0.0627063 0.000167223 5.08451e-05 2.62808e-08 -4.5724e-07 -2.78865e-06 4.5724e-07 -1.02913e-06 -0.0075915 
-0.0616062 0.000167223 5.06775e-05 2.57787e-08 -4.53052e-07 1.04038e-05 4.53052e-07 -5.18871e-06 2.93844e-05 
-0.0605061 0.000167223 5.05104e-05 2.5284e-08 -4.48844e-07 -2.75462e-06 4.48844e-07 -1.11251e-06 0.00738116 
-0.0594059 0.000167222 5.03439e-05 2.47892e-08 -4.50021e-07 6.14673e-07 4.50021e-07 1.37489e-06 -0.00285907 
-0.0583058 0.000167222 5.0178e-05 2.42944e-08 -4.4952e-07 2.95923e-07 4.4952e-07 -2.54302e-06 -0.00426369 
-0.0572057 0.000167222 5.00126e-05 2.38015e-08 -4.45386e-07 7.21961e-06 4.45386e-07 -3.84199e-06 0.00190217 
-0.0561056 0.000167222 4.98477e-05 2.3314e-08 -4.42581e-07 -2.12043e-06 4.42581e-07 -1.01108e-06 0.00324442 
-0.0550055 0.000167221 4.96834e-05 2.28265e-08 -4.43054e-07 1.26212e-06 4.43054e-07 1.52503e-06 0.00136623 
-0.0539054 0.000167221 4.95196e-05 2.2339e-08 -4.4397e-07 -2.92806e-06 4.4397e-07 -1.30265e-06 -0.00650696 
-0.0528053 0.000167221 4.93564e-05 2.18515e-08 -4.39832e-07 1.04501e-05 4.39832e-07 -5.09858e-06 -0.000394031 
-0.0517052 0.000167221 4.91937e-05 2.13713e-08 -4.35625e-07 -2.80045e-06 4.35625e-07 -1.06059e-06 0.00773509 
-0.0506051 0.00016722 4.90315e-05 2.08911e-08 -4.36752e-07 7.51688e-07 4.36752e-07 9.39593e-07 -0.00409876 
-0.049505 0.00016722 4.88699e-05 2.04109e-08 -4.36452e-07 -2.06304e-07 4.36452e-07 -4.42716e-07 0.00158573 
-0.0484048 0.00016722 4.87088e-05 1.99307e-08 -4.36525e-07 7.35278e-08 4.36525e-07 2.1236e-07 -0.000394797 
-0.0473047 0.00016722 4.85483e-05 1.94505e-08 -4.36533e-07 -8.78071e-08 4.36533e-07 -1.86141e-07 -0.000329679 
-0.0462046 0.00016722 4.83882e-05 1.89702e-08 -4.36428e-07 2.77701e-07 4.36428e-07 2.68785e-07 0.00115673 
-0.0451045 0.000167219 4.82287e-05 1.849e-08 -4.36838e-07 -1.023e-06 4.36838e-07 -5.58938e-08 -0.001747 
-0.0440044 0.000167219 4.80698e-05 1.80098e-08 -4.35303e-07 3.81428e-06 4.35303e-07 -3.11419e-06 -0.00381299 
-0.0429043 0.000167219 4.79113e-05 1.75332e-08 -4.31113e-07 3.80182e-06 4.31113e-07 -3.09841e-06 0.00384168 
-0.0418042 0.000167219 4.77534e-05 1.70603e-08 -4.29564e-07 -9.85625e-07 4.29564e-07 -1.40608e-07 0.00153561 
-0.0407041 0.000167218 4.7596e-05 1.65874e-08 -4.30029e-07 1.40673e-07 4.30029e-07 7.03972e-07 -1.64886e-07 
-0.039604 0.000167218 4.74391e-05 1.61144e-08 -4.29719e-07 4.22931e-07 4.29719e-07 -2.25326e-06 -0.00537608 
-0.0385039 0.000167218 4.72827e-05 1.56433e-08 -4.25534e-07 7.18558e-06 4.25534e-07 -3.9491e-06 0.00229304 
-0.0374037 0.000167218 4.71268e-05 1.51776e-08 -4.22743e-07 -2.11131e-06 4.22743e-07 -9.74486e-07 0.00311482 
-0.0363036 0.000167217 4.69715e-05 1.4712e-08 -4.23211e-07 1.25968e-06 4.23211e-07 1.5131e-06 0.00140762 
-0.0352035 0.000167217 4.68167e-05 1.42463e-08 -4.24129e-07 -2.9274e-06 4.24129e-07 -1.29889e-06 -0.00651983 
-0.0341034 0.000167217 4.66623e-05 1.37807e-08 -4.19991e-07 1.04499e-05 4.19991e-07 -5.09974e-06 -0.000390103 
-0.0330033 0.000167217 4.65085e-05 1.33223e-08 -4.15783e-07 -2.8004e-06 4.15783e-07 -1.06024e-06 0.00773391 
-0.0319032 0.000167216 4.63552e-05 1.28639e-08 -4.1691e-07 7.51675e-07 4.1691e-07 9.39488e-07 -0.00409841 
-0.0308031 0.000167216 4.62024e-05 1.24055e-08 -4.1661e-07 -2.06301e-07 4.1661e-07 -4.42686e-07 0.00158562 
-0.029703 0.000167216 4.60501e-05 1.19471e-08 -4.16683e-07 7.35271e-08 4.16683e-07 2.12354e-07 -0.000394758 
-0.0286029 0.000167216 4.58983e-05 1.14887e-08 -4.16691e-07 -8.78078e-08 4.16691e-07 -1.86148e-07 -0.000329718 
-0.0275028 0.000167216 4.5747e-05 1.10304e-08 -4.16587e-07 2.77704e-07 4.16587e-07 2.68815e-07 0.00115684 
-0.0264026 0.000167215 4.55962e-05 1.0572e-08 -4.16996e-07 -1.02301e-06 4.16996e-07 -5.59987e-08 -0.00174735 
-0.0253025 0.000167215 4.54459e-05 1.01136e-08 -4.15461e-07 3.81433e-06 4.15461e-07 -3.11384e-06 -0.00381181 
-0.0242024 0.000167215 4.52961e-05 9.65883e-09 -4.11272e-07 3.80165e-06 4.11272e-07 -3.09957e-06 0.00383775 
-0.0231023 0.000167215 4.51468e-05 9.20772e-09 -4.09723e-07 -9.8497e-07 4.09723e-07 -1.36846e-07 0.00154849 
-0.0220022 0.000167214 4.4998e-05 8.75661e-09 -4.10188e-07 1.3823e-07 4.10188e-07 6.92051e-07 -4.15509e-05 
-0.0209021 0.000167214 4.48497e-05 8.30551e-09 -4.09875e-07 4.3205e-07 4.09875e-07 -2.21667e-06 -0.00524649 
-0.019802 0.000167214 4.47019e-05 7.85622e-09 -4.05703e-07 7.15155e-06 4.05703e-07 -4.05621e-06 0.00190221 
-0.0187019 0.000167214 4.45545e-05 7.41238e-09 -4.02861e-07 -1.98431e-06 4.02861e-07 -6.84763e-07 0.00422708 
-0.0176018 0.000167213 4.44077e-05 6.96855e-09 -4.0352e-07 7.85695e-07 4.0352e-07 8.42326e-07 -0.00145083 
-0.0165017 0.000167213 4.42613e-05 6.52471e-09 -4.03725e-07 -1.15847e-06 4.03725e-07 -3.27454e-07 -0.00067583 
